age	gender	firstHalf	final	halfPace	fullPace	secondHalf	secondHalfPace	BQ	diffPace	ID
45	M	02:39:57	06:00:25	732.595419847328	825.381679389313	03:20:28	918.167938931298	0	185.572519083969	32574
25	W	02:39:44	06:00:26	731.603053435114	825.419847328244	03:20:42	919.236641221374	0	187.63358778626	32575
26	M	02:09:44	06:00:26	594.198473282443	825.419847328244	03:50:42	1056.64122137405	0	462.442748091603	32576
49	W	02:18:48	06:00:27	635.725190839695	825.458015267176	03:41:39	1015.19083969466	0	379.465648854962	32577
32	W	02:23:10	06:00:28	655.725190839695	825.496183206107	03:37:18	995.267175572519	0	339.541984732825	32578
57	M	02:24:10	06:00:29	660.30534351145	825.534351145038	03:36:19	990.763358778626	0	330.458015267176	32579
41	W	02:29:45	06:00:29	685.87786259542	825.534351145038	03:30:44	965.190839694656	0	279.312977099237	32580
59	M	02:24:06	06:00:29	660	825.534351145038	03:36:23	991.068702290076	0	331.068702290076	32581
42	W	02:29:29	06:00:29	684.656488549618	825.534351145038	03:31:00	966.412213740458	0	281.75572519084	32582
44	M	02:25:09	06:00:29	664.809160305344	825.534351145038	03:35:20	986.259541984733	0	321.450381679389	32583
45	W	02:29:28	06:00:30	684.580152671756	825.572519083969	03:31:02	966.564885496183	0	281.984732824428	32584
32	W	02:37:40	06:00:30	722.137404580153	825.572519083969	03:22:50	929.007633587786	0	206.870229007633	32585
33	W	02:14:17	06:00:30	615.038167938931	825.572519083969	03:46:13	1036.10687022901	0	421.068702290076	32586
45	M	02:18:34	06:00:31	634.656488549618	825.610687022901	03:41:57	1016.56488549618	0	381.908396946565	32587
54	M	02:22:07	06:00:32	650.916030534351	825.648854961832	03:38:25	1000.38167938931	0	349.465648854962	32588
41	M	02:19:23	06:00:32	638.396946564886	825.648854961832	03:41:09	1012.90076335878	0	374.503816793893	32589
30	W	02:36:24	06:00:32	716.335877862595	825.648854961832	03:24:08	934.961832061069	0	218.625954198473	32590
36	M	02:13:23	06:00:32	610.916030534351	825.648854961832	03:47:09	1040.38167938931	0	429.465648854962	32591
41	W	02:22:17	06:00:32	651.679389312977	825.648854961832	03:38:15	999.618320610687	0	347.93893129771	32592
29	M	02:16:19	06:00:33	624.351145038168	825.687022900763	03:44:14	1027.02290076336	0	402.671755725191	32593
40	W	02:23:15	06:00:33	656.106870229008	825.687022900763	03:37:18	995.267175572519	0	339.160305343511	32594
37	W	02:22:24	06:00:34	652.213740458015	825.725190839695	03:38:10	999.236641221374	0	347.022900763359	32595
46	M	02:19:30	06:00:34	638.931297709924	825.725190839695	03:41:04	1012.51908396947	0	373.587786259542	32596
40	W	02:20:14	06:00:34	642.290076335878	825.725190839695	03:40:20	1009.16030534351	0	366.870229007634	32597
60	M	02:26:17	06:00:36	670	825.801526717557	03:34:19	981.603053435114	0	311.603053435114	32598
49	M	02:17:34	06:00:36	630.076335877863	825.801526717557	03:43:02	1021.52671755725	0	391.450381679389	32599
30	M	02:36:01	06:00:37	714.580152671756	825.839694656489	03:24:36	937.099236641221	0	222.519083969466	32600
36	W	02:28:23	06:00:38	679.618320610687	825.87786259542	03:32:15	972.137404580153	0	292.519083969466	32601
31	W	02:29:25	06:00:38	684.351145038168	825.87786259542	03:31:13	967.404580152672	0	283.053435114504	32602
26	M	02:18:27	06:00:38	634.12213740458	825.87786259542	03:42:11	1017.63358778626	0	383.511450381679	32603
52	W	02:32:56	06:00:39	700.458015267176	825.916030534351	03:27:43	951.374045801527	0	250.916030534351	32604
61	M	02:34:08	06:00:40	705.954198473282	825.954198473282	03:26:32	945.954198473282	0	240	32605
52	W	02:19:44	06:00:41	640	825.992366412214	03:40:57	1011.98473282443	0	371.984732824428	32606
36	W	02:26:29	06:00:41	670.916030534351	825.992366412214	03:34:12	981.068702290076	0	310.152671755725	32607
46	W	02:32:12	06:00:41	697.099236641221	825.992366412214	03:28:29	954.885496183206	0	257.786259541985	32608
55	M	02:15:11	06:00:42	619.160305343511	826.030534351145	03:45:31	1032.90076335878	0	413.740458015267	32609
46	M	02:25:20	06:00:42	665.648854961832	826.030534351145	03:35:22	986.412213740458	0	320.763358778626	32610
63	M	02:57:08	06:00:43	811.297709923664	826.068702290076	03:03:35	840.839694656489	0	29.5419847328244	32611
62	M	02:25:24	06:00:43	665.954198473282	826.068702290076	03:35:19	986.18320610687	0	320.229007633588	32612
47	M	02:20:03	06:00:44	641.450381679389	826.106870229008	03:40:41	1010.76335877863	0	369.312977099237	32613
27	W	02:07:04	06:00:44	581.984732824428	826.106870229008	03:53:40	1070.22900763359	0	488.24427480916	32614
46	W	02:33:33	06:00:44	703.282442748092	826.106870229008	03:27:11	948.931297709924	0	245.648854961832	32615
39	M	02:17:52	06:00:44	631.450381679389	826.106870229008	03:42:52	1020.76335877863	0	389.312977099237	32616
39	W	02:32:27	06:00:44	698.24427480916	826.106870229008	03:28:17	953.969465648855	0	255.725190839695	32617
30	M	02:15:33	06:00:44	620.839694656489	826.106870229008	03:45:11	1031.37404580153	0	410.534351145038	32618
31	W	02:38:32	06:00:46	726.106870229008	826.18320610687	03:22:14	926.259541984733	0	200.152671755725	32619
36	M	02:32:30	06:00:46	698.473282442748	826.18320610687	03:28:16	953.893129770992	0	255.419847328244	32620
36	M	02:45:42	06:00:47	758.931297709924	826.221374045802	03:15:05	893.511450381679	0	134.580152671756	32621
36	W	02:15:19	06:00:47	619.770992366412	826.221374045802	03:45:28	1032.67175572519	0	412.900763358779	32622
40	W	02:27:28	06:00:48	675.419847328244	826.259541984733	03:33:20	977.099236641221	0	301.679389312977	32623
44	M	02:33:05	06:00:48	701.145038167939	826.259541984733	03:27:43	951.374045801527	0	250.229007633588	32624
53	M	02:27:48	06:00:49	676.946564885496	826.297709923664	03:33:01	975.648854961832	0	298.702290076336	32625
51	M	02:22:09	06:00:49	651.068702290076	826.297709923664	03:38:40	1001.52671755725	0	350.458015267176	32626
67	W	02:37:14	06:00:49	720.152671755725	826.297709923664	03:23:35	932.442748091603	0	212.290076335878	32627
47	W	02:28:23	06:00:50	679.618320610687	826.335877862595	03:32:27	973.053435114504	0	293.435114503817	32628
63	M	02:17:12	06:00:50	628.396946564886	826.335877862595	03:43:38	1024.27480916031	0	395.87786259542	32629
40	W	02:29:37	06:00:51	685.267175572519	826.374045801527	03:31:14	967.480916030534	0	282.213740458015	32630
21	W	02:18:45	06:00:51	635.496183206107	826.374045801527	03:42:06	1017.25190839695	0	381.75572519084	32631
29	M	02:12:25	06:00:51	606.488549618321	826.374045801527	03:48:26	1046.25954198473	0	439.770992366412	32632
36	W	02:28:24	06:00:51	679.69465648855	826.374045801527	03:32:27	973.053435114504	0	293.358778625954	32633
42	W	02:13:29	06:00:52	611.374045801527	826.412213740458	03:47:23	1041.45038167939	0	430.076335877862	32634
61	M	02:20:31	06:00:53	643.587786259542	826.450381679389	03:40:22	1009.31297709924	0	365.725190839695	32635
34	M	02:25:43	06:00:54	667.404580152672	826.488549618321	03:35:11	985.572519083969	0	318.167938931298	32636
34	W	02:55:37	06:00:55	804.351145038168	826.526717557252	03:05:18	848.702290076336	0	44.3511450381679	32637
24	W	02:32:58	06:00:56	700.610687022901	826.564885496183	03:27:58	952.519083969466	0	251.908396946565	32638
58	M	02:23:21	06:00:58	656.564885496183	826.641221374046	03:37:37	996.717557251908	0	340.152671755725	32639
36	W	02:32:01	06:00:58	696.259541984733	826.641221374046	03:28:57	957.022900763359	0	260.763358778626	32640
42	M	02:37:23	06:00:58	720.839694656489	826.641221374046	03:23:35	932.442748091603	0	211.603053435115	32641
29	M	02:35:59	06:00:58	714.427480916031	826.641221374046	03:24:59	938.854961832061	0	224.427480916031	32642
28	W	02:34:51	06:00:59	709.236641221374	826.679389312977	03:26:08	944.12213740458	0	234.885496183206	32643
40	M	02:20:33	06:00:59	643.740458015267	826.679389312977	03:40:26	1009.61832061069	0	365.87786259542	32644
30	M	02:23:49	06:00:59	658.702290076336	826.679389312977	03:37:10	994.656488549618	0	335.954198473282	32645
48	M	02:20:49	06:01:00	644.961832061069	826.717557251908	03:40:11	1008.47328244275	0	363.511450381679	32646
38	W	02:42:25	06:01:00	743.893129770992	826.717557251908	03:18:35	909.541984732824	0	165.648854961832	32647
45	W	02:28:26	06:01:00	679.847328244275	826.717557251908	03:32:34	973.587786259542	0	293.740458015267	32648
40	W	02:31:56	06:01:01	695.87786259542	826.75572519084	03:29:05	957.63358778626	0	261.75572519084	32649
55	W	02:29:54	06:01:03	686.564885496183	826.832061068702	03:31:09	967.099236641221	0	280.534351145038	32650
35	M	02:17:44	06:01:03	630.839694656489	826.832061068702	03:43:19	1022.82442748092	0	391.984732824428	32651
32	M	02:09:37	06:01:04	593.664122137405	826.870229007634	03:51:27	1060.07633587786	0	466.412213740458	32652
34	W	02:34:47	06:01:05	708.931297709924	826.908396946565	03:26:18	944.885496183206	0	235.954198473282	32653
55	M	02:25:35	06:01:05	666.793893129771	826.908396946565	03:35:30	987.022900763359	0	320.229007633588	32654
32	W	02:14:38	06:01:05	616.641221374046	826.908396946565	03:46:27	1037.17557251908	0	420.534351145038	32655
28	M	02:27:01	06:01:05	673.358778625954	826.908396946565	03:34:04	980.458015267176	0	307.099236641221	32656
57	M	02:23:36	06:01:06	657.709923664122	826.946564885496	03:37:30	996.18320610687	0	338.473282442748	32657
26	W	02:25:01	06:01:06	664.198473282443	826.946564885496	03:36:05	989.69465648855	0	325.496183206107	32658
54	W	02:36:16	06:01:07	715.725190839695	826.984732824428	03:24:51	938.24427480916	0	222.519083969466	32659
60	M	02:20:23	06:01:08	642.977099236641	827.022900763359	03:40:45	1011.06870229008	0	368.091603053435	32660
42	W	02:33:47	06:01:09	704.351145038168	827.06106870229	03:27:22	949.770992366412	0	245.419847328244	32661
55	M	02:23:29	06:01:09	657.175572519084	827.06106870229	03:37:40	996.946564885496	0	339.770992366412	32662
36	M	02:38:41	06:01:10	726.793893129771	827.099236641221	03:22:29	927.404580152672	0	200.610687022901	32663
25	M	02:07:37	06:01:10	584.503816793893	827.099236641221	03:53:33	1069.69465648855	0	485.190839694657	32664
43	W	02:35:04	06:01:12	710.229007633588	827.175572519084	03:26:08	944.12213740458	0	233.893129770992	32665
57	W	02:29:08	06:01:12	683.053435114504	827.175572519084	03:32:04	971.297709923664	0	288.24427480916	32666
52	M	02:24:37	06:01:12	662.36641221374	827.175572519084	03:36:35	991.984732824428	0	329.618320610687	32667
35	M	02:25:13	06:01:13	665.114503816794	827.213740458015	03:36:00	989.312977099237	0	324.198473282443	32668
31	W	02:39:34	06:01:13	730.839694656489	827.213740458015	03:21:39	923.587786259542	0	192.748091603053	32669
35	M	02:37:32	06:01:14	721.526717557252	827.251908396947	03:23:42	932.977099236641	0	211.450381679389	32670
44	W	02:31:46	06:01:14	695.114503816794	827.251908396947	03:29:28	959.389312977099	0	264.274809160305	32671
35	M	02:25:28	06:01:14	666.259541984733	827.251908396947	03:35:46	988.24427480916	0	321.984732824427	32672
64	M	02:21:02	06:01:14	645.954198473282	827.251908396947	03:40:12	1008.54961832061	0	362.595419847328	32673
58	W	02:37:23	06:01:15	720.839694656489	827.290076335878	03:23:52	933.740458015267	0	212.900763358779	32674
40	W	02:39:09	06:01:17	728.931297709924	827.36641221374	03:22:08	925.801526717557	0	196.870229007634	32675
26	W	02:31:14	06:01:18	692.671755725191	827.404580152672	03:30:04	962.137404580153	0	269.465648854962	32676
34	W	02:24:35	06:01:18	662.213740458015	827.404580152672	03:36:43	992.595419847328	0	330.381679389313	32677
44	W	02:24:23	06:01:19	661.297709923664	827.442748091603	03:36:56	993.587786259542	0	332.290076335878	32678
35	M	02:28:42	06:01:20	681.068702290076	827.480916030534	03:32:38	973.893129770992	0	292.824427480916	32679
41	W	02:24:38	06:01:20	662.442748091603	827.480916030534	03:36:42	992.519083969466	0	330.076335877863	32680
35	M	02:13:13	06:01:20	610.152671755725	827.480916030534	03:48:07	1044.80916030534	0	434.656488549618	32681
73	M	02:29:31	06:01:20	684.809160305344	827.480916030534	03:31:49	970.152671755725	0	285.343511450382	32682
41	M	02:19:00	06:01:21	636.641221374046	827.519083969466	03:42:21	1018.39694656489	0	381.75572519084	32683
54	W	02:31:06	06:01:21	692.06106870229	827.519083969466	03:30:15	962.977099236641	0	270.916030534351	32684
40	W	02:28:43	06:01:21	681.145038167939	827.519083969466	03:32:38	973.893129770992	0	292.748091603053	32685
29	W	02:26:22	06:01:22	670.381679389313	827.557251908397	03:35:00	984.732824427481	0	314.351145038168	32686
43	M	02:33:04	06:01:22	701.068702290076	827.557251908397	03:28:18	954.045801526718	0	252.977099236641	32687
42	M	02:25:35	06:01:22	666.793893129771	827.557251908397	03:35:47	988.320610687023	0	321.526717557252	32688
30	W	02:26:09	06:01:23	669.389312977099	827.595419847328	03:35:14	985.801526717557	0	316.412213740458	32689
40	W	02:33:26	06:01:24	702.748091603053	827.63358778626	03:27:58	952.519083969466	0	249.770992366412	32690
59	W	02:19:25	06:01:24	638.549618320611	827.63358778626	03:41:59	1016.71755725191	0	378.167938931298	32691
40	W	02:28:37	06:01:24	680.687022900763	827.63358778626	03:32:47	974.580152671756	0	293.893129770992	32692
55	W	02:30:46	06:01:25	690.534351145038	827.671755725191	03:30:39	964.809160305344	0	274.274809160305	32693
41	M	02:22:26	06:01:26	652.36641221374	827.709923664122	03:39:00	1003.0534351145	0	350.687022900763	32694
45	W	02:32:23	06:01:26	697.93893129771	827.709923664122	03:29:03	957.480916030534	0	259.541984732824	32695
56	M	02:20:58	06:01:26	645.648854961832	827.709923664122	03:40:28	1009.77099236641	0	364.12213740458	32696
43	W	02:25:32	06:01:27	666.564885496183	827.748091603053	03:35:55	988.931297709924	0	322.36641221374	32697
44	M	02:34:35	06:01:28	708.015267175572	827.786259541985	03:26:53	947.557251908397	0	239.541984732825	32698
33	W	02:26:07	06:01:29	669.236641221374	827.824427480916	03:35:22	986.412213740458	0	317.175572519084	32699
55	M	02:28:12	06:01:29	678.778625954198	827.824427480916	03:33:17	976.870229007634	0	298.091603053435	32700
37	M	02:26:12	06:01:30	669.618320610687	827.862595419847	03:35:18	986.106870229008	0	316.488549618321	32701
24	W	02:23:42	06:01:31	658.167938931298	827.900763358779	03:37:49	997.63358778626	0	339.465648854962	32702
61	M	02:23:51	06:01:33	658.854961832061	827.977099236641	03:37:42	997.099236641221	0	338.24427480916	32703
39	W	02:30:00	06:01:33	687.022900763359	827.977099236641	03:31:33	968.931297709924	0	281.908396946565	32704
26	M	02:07:59	06:01:33	586.18320610687	827.977099236641	03:53:34	1069.77099236641	0	483.587786259542	32705
23	M	02:23:20	06:01:34	656.488549618321	828.015267175572	03:38:14	999.541984732824	0	343.053435114504	32706
43	W	02:25:47	06:01:34	667.709923664122	828.015267175572	03:35:47	988.320610687023	0	320.610687022901	32707
30	W	02:24:08	06:01:34	660.152671755725	828.015267175572	03:37:26	995.87786259542	0	335.725190839695	32708
41	M	02:12:11	06:01:35	605.419847328244	828.053435114504	03:49:24	1050.68702290076	0	445.267175572519	32709
52	W	02:25:21	06:01:35	665.725190839695	828.053435114504	03:36:14	990.381679389313	0	324.656488549618	32710
64	W	02:17:33	06:01:36	630	828.091603053435	03:44:03	1026.18320610687	0	396.18320610687	32711
28	M	02:16:55	06:01:36	627.099236641221	828.091603053435	03:44:41	1029.08396946565	0	401.984732824427	32712
29	W	02:21:18	06:01:36	647.175572519084	828.091603053435	03:40:18	1009.00763358779	0	361.832061068702	32713
50	M	02:21:59	06:01:36	650.30534351145	828.091603053435	03:39:37	1005.87786259542	0	355.572519083969	32714
28	W	02:35:20	06:01:39	711.450381679389	828.206106870229	03:26:19	944.961832061069	0	233.511450381679	32715
39	W	02:19:39	06:01:40	639.618320610687	828.24427480916	03:42:01	1016.87022900763	0	377.251908396947	32716
31	W	02:26:47	06:01:41	672.290076335878	828.282442748092	03:34:54	984.274809160305	0	311.984732824428	32717
49	M	02:15:14	06:01:41	619.389312977099	828.282442748092	03:46:27	1037.17557251908	0	417.786259541985	32718
28	W	02:22:40	06:01:41	653.435114503817	828.282442748092	03:39:01	1003.12977099237	0	349.69465648855	32719
25	W	02:47:32	06:01:41	767.328244274809	828.282442748092	03:14:09	889.236641221374	0	121.908396946565	32720
45	W	02:23:11	06:01:42	655.801526717557	828.320610687023	03:38:31	1000.83969465649	0	345.038167938931	32721
54	W	02:25:36	06:01:43	666.870229007634	828.358778625954	03:36:07	989.847328244275	0	322.977099236641	32722
38	M	02:25:23	06:01:45	665.87786259542	828.435114503817	03:36:22	990.992366412214	0	325.114503816794	32723
37	W	02:29:32	06:01:46	684.885496183206	828.473282442748	03:32:14	972.06106870229	0	287.175572519084	32724
31	W	02:22:14	06:01:49	651.450381679389	828.587786259542	03:39:35	1005.72519083969	0	354.274809160305	32725
31	W	02:32:22	06:01:49	697.862595419847	828.587786259542	03:29:27	959.312977099237	0	261.450381679389	32726
68	W	02:32:55	06:01:49	700.381679389313	828.587786259542	03:28:54	956.793893129771	0	256.412213740458	32727
35	W	02:27:41	06:01:50	676.412213740458	828.625954198473	03:34:09	980.839694656489	0	304.427480916031	32728
33	W	02:26:00	06:01:51	668.702290076336	828.664122137405	03:35:51	988.625954198473	0	319.923664122137	32729
42	W	02:34:15	06:01:51	706.488549618321	828.664122137405	03:27:36	950.839694656489	0	244.351145038168	32730
50	M	02:14:06	06:01:52	614.198473282443	828.702290076336	03:47:46	1043.20610687023	0	429.007633587786	32731
48	W	02:35:08	06:01:52	710.534351145038	828.702290076336	03:26:44	946.870229007634	0	236.335877862595	32732
35	W	02:18:17	06:01:53	633.358778625954	828.740458015267	03:43:36	1024.12213740458	0	390.763358778626	32733
66	M	02:19:36	06:01:54	639.389312977099	828.778625954198	03:42:18	1018.1679389313	0	378.778625954198	32734
44	W	02:30:53	06:01:54	691.068702290076	828.778625954198	03:31:01	966.488549618321	0	275.419847328244	32735
31	W	02:45:49	06:01:55	759.465648854962	828.81679389313	03:16:06	898.167938931298	0	138.702290076336	32736
52	M	02:29:31	06:01:55	684.809160305344	828.81679389313	03:32:24	972.824427480916	0	288.015267175572	32737
41	M	02:31:11	06:01:55	692.442748091603	828.81679389313	03:30:44	965.190839694656	0	272.748091603053	32738
28	W	02:33:18	06:01:55	702.137404580153	828.81679389313	03:28:37	955.496183206107	0	253.358778625954	32739
50	M	02:26:26	06:01:56	670.687022900763	828.854961832061	03:35:30	987.022900763359	0	316.335877862595	32740
39	M	02:32:27	06:01:56	698.24427480916	828.854961832061	03:29:29	959.465648854962	0	261.221374045802	32741
40	M	02:17:28	06:01:56	629.618320610687	828.854961832061	03:44:28	1028.09160305344	0	398.473282442748	32742
40	W	02:33:27	06:01:57	702.824427480916	828.893129770992	03:28:30	954.961832061069	0	252.137404580153	32743
34	W	02:25:00	06:01:58	664.12213740458	828.931297709924	03:36:58	993.740458015267	0	329.618320610687	32744
60	M	02:30:16	06:01:58	688.24427480916	828.931297709924	03:31:42	969.618320610687	0	281.374045801527	32745
44	M	02:21:01	06:02:00	645.87786259542	829.007633587786	03:40:59	1012.13740458015	0	366.259541984733	32746
44	M	02:25:21	06:02:00	665.725190839695	829.007633587786	03:36:39	992.290076335878	0	326.564885496183	32747
60	M	02:29:56	06:02:00	686.717557251908	829.007633587786	03:32:04	971.297709923664	0	284.580152671756	32748
24	W	02:22:36	06:02:00	653.129770992366	829.007633587786	03:39:24	1004.88549618321	0	351.75572519084	32749
48	M	02:18:51	06:02:01	635.954198473282	829.045801526718	03:43:10	1022.13740458015	0	386.18320610687	32750
31	W	02:30:11	06:02:01	687.862595419847	829.045801526718	03:31:50	970.229007633588	0	282.36641221374	32751
48	W	02:18:03	06:02:01	632.290076335878	829.045801526718	03:43:58	1025.80152671756	0	393.511450381679	32752
59	M	02:32:39	06:02:02	699.160305343511	829.083969465649	03:29:23	959.007633587786	0	259.847328244275	32753
46	W	02:32:30	06:02:02	698.473282442748	829.083969465649	03:29:32	959.69465648855	0	261.221374045802	32754
25	W	02:25:47	06:02:04	667.709923664122	829.160305343511	03:36:17	990.610687022901	0	322.900763358779	32755
33	W	02:37:52	06:02:04	723.053435114504	829.160305343511	03:24:12	935.267175572519	0	212.213740458015	32756
40	W	02:32:22	06:02:04	697.862595419847	829.160305343511	03:29:42	960.458015267176	0	262.595419847328	32757
28	W	02:46:07	06:02:04	760.839694656489	829.160305343511	03:15:57	897.480916030534	0	136.641221374046	32758
27	M	02:38:02	06:02:06	723.81679389313	829.236641221374	03:24:04	934.656488549618	0	210.839694656489	32759
37	M	02:30:29	06:02:07	689.236641221374	829.274809160305	03:31:38	969.312977099237	0	280.076335877863	32760
59	W	02:30:40	06:02:07	690.076335877863	829.274809160305	03:31:27	968.473282442748	0	278.396946564886	32761
48	W	02:23:36	06:02:07	657.709923664122	829.274809160305	03:38:31	1000.83969465649	0	343.129770992367	32762
36	M	02:30:03	06:02:07	687.251908396947	829.274809160305	03:32:04	971.297709923664	0	284.045801526718	32763
49	W	02:50:48	06:02:09	782.290076335878	829.351145038168	03:11:21	876.412213740458	0	94.1221374045801	32764
47	W	02:35:43	06:02:10	713.206106870229	829.389312977099	03:26:27	945.572519083969	0	232.36641221374	32765
52	W	02:33:32	06:02:10	703.206106870229	829.389312977099	03:28:38	955.572519083969	0	252.36641221374	32766
51	M	02:23:18	06:02:10	656.335877862595	829.389312977099	03:38:52	1002.4427480916	0	346.106870229008	32767
43	W	02:31:50	06:02:11	695.419847328244	829.427480916031	03:30:21	963.435114503817	0	268.015267175573	32768
34	M	02:18:51	06:02:12	635.954198473282	829.465648854962	03:43:21	1022.97709923664	0	387.022900763359	32769
26	W	02:31:13	06:02:12	692.595419847328	829.465648854962	03:30:59	966.335877862595	0	273.740458015267	32770
32	W	02:26:00	06:02:13	668.702290076336	829.503816793893	03:36:13	990.30534351145	0	321.603053435114	32771
29	W	02:33:29	06:02:14	702.977099236641	829.541984732824	03:28:45	956.106870229008	0	253.129770992366	32772
37	W	02:24:57	06:02:14	663.893129770992	829.541984732824	03:37:17	995.190839694656	0	331.297709923664	32773
65	M	02:36:55	06:02:15	718.702290076336	829.580152671756	03:25:20	940.458015267176	0	221.75572519084	32774
32	M	02:31:48	06:02:17	695.267175572519	829.656488549618	03:30:29	964.045801526718	0	268.778625954198	32775
38	W	02:23:26	06:02:17	656.946564885496	829.656488549618	03:38:51	1002.36641221374	0	345.419847328244	32776
36	M	02:24:13	06:02:18	660.534351145038	829.69465648855	03:38:05	998.854961832061	0	338.320610687023	32777
49	M	02:29:25	06:02:19	684.351145038168	829.732824427481	03:32:54	975.114503816794	0	290.763358778626	32778
51	M	02:32:52	06:02:19	700.152671755725	829.732824427481	03:29:27	959.312977099237	0	259.160305343511	32779
54	M	02:24:09	06:02:21	660.229007633588	829.809160305344	03:38:12	999.389312977099	0	339.160305343511	32780
28	M	02:18:41	06:02:21	635.190839694656	829.809160305344	03:43:40	1024.42748091603	0	389.236641221374	32781
40	M	02:34:09	06:02:22	706.030534351145	829.847328244275	03:28:13	953.664122137405	0	247.63358778626	32782
25	W	02:25:10	06:02:22	664.885496183206	829.847328244275	03:37:12	994.809160305344	0	329.923664122137	32783
35	M	02:26:12	06:02:26	669.618320610687	830	03:36:14	990.381679389313	0	320.763358778626	32784
43	M	02:26:34	06:02:26	671.297709923664	830	03:35:52	988.702290076336	0	317.404580152672	32785
50	M	02:20:36	06:02:26	643.969465648855	830	03:41:50	1016.03053435115	0	372.06106870229	32786
43	W	02:42:20	06:02:28	743.511450381679	830.076335877863	03:20:08	916.641221374046	0	173.129770992366	32787
29	W	02:30:29	06:02:29	689.236641221374	830.114503816794	03:32:00	970.992366412214	0	281.75572519084	32788
41	M	02:21:54	06:02:29	649.923664122137	830.114503816794	03:40:35	1010.30534351145	0	360.381679389313	32789
53	M	02:25:38	06:02:30	667.022900763359	830.152671755725	03:36:52	993.282442748092	0	326.259541984733	32790
51	M	02:28:54	06:02:31	681.984732824428	830.190839694656	03:33:37	978.396946564886	0	296.412213740458	32791
27	W	02:30:34	06:02:31	689.618320610687	830.190839694656	03:31:57	970.763358778626	0	281.145038167939	32792
20	M	02:19:17	06:02:32	637.93893129771	830.229007633588	03:43:15	1022.51908396947	0	384.580152671756	32793
26	M	02:14:20	06:02:34	615.267175572519	830.30534351145	03:48:14	1045.34351145038	0	430.076335877863	32794
40	W	02:21:37	06:02:34	648.625954198473	830.30534351145	03:40:57	1011.98473282443	0	363.358778625954	32795
63	W	02:26:13	06:02:34	669.69465648855	830.30534351145	03:36:21	990.916030534351	0	321.221374045802	32796
58	M	02:13:18	06:02:34	610.534351145038	830.30534351145	03:49:16	1050.07633587786	0	439.541984732825	32797
41	M	02:23:37	06:02:35	657.786259541985	830.343511450382	03:38:58	1002.90076335878	0	345.114503816794	32798
28	W	02:19:16	06:02:35	637.862595419847	830.343511450382	03:43:19	1022.82442748092	0	384.961832061069	32799
53	M	02:22:56	06:02:35	654.656488549618	830.343511450382	03:39:39	1006.03053435115	0	351.374045801527	32800
40	W	02:40:58	06:02:35	737.251908396947	830.343511450382	03:21:37	923.435114503817	0	186.18320610687	32801
32	W	02:38:21	06:02:36	725.267175572519	830.381679389313	03:24:15	935.496183206107	0	210.229007633588	32802
59	M	02:32:29	06:02:38	698.396946564886	830.458015267176	03:30:09	962.519083969466	0	264.12213740458	32803
46	W	02:40:22	06:02:39	734.503816793893	830.496183206107	03:22:17	926.488549618321	0	191.984732824428	32804
64	M	02:26:18	06:02:40	670.076335877863	830.534351145038	03:36:22	990.992366412214	0	320.916030534351	32805
26	M	02:33:55	06:02:41	704.961832061069	830.572519083969	03:28:46	956.18320610687	0	251.221374045801	32806
53	W	02:32:20	06:02:41	697.709923664122	830.572519083969	03:30:21	963.435114503817	0	265.725190839695	32807
22	W	02:29:19	06:02:41	683.893129770992	830.572519083969	03:33:22	977.251908396947	0	293.358778625954	32808
55	M	02:30:40	06:02:41	690.076335877863	830.572519083969	03:32:01	971.068702290076	0	280.992366412214	32809
44	W	02:24:57	06:02:42	663.893129770992	830.610687022901	03:37:45	997.328244274809	0	333.435114503817	32810
26	M	02:20:30	06:02:42	643.511450381679	830.610687022901	03:42:12	1017.70992366412	0	374.198473282443	32811
20	W	02:33:37	06:02:42	703.587786259542	830.610687022901	03:29:05	957.63358778626	0	254.045801526718	32812
28	W	02:33:25	06:02:43	702.671755725191	830.648854961832	03:29:18	958.625954198473	0	255.954198473282	32813
32	W	02:36:06	06:02:44	714.961832061069	830.687022900763	03:26:38	946.412213740458	0	231.450381679389	32814
69	W	02:27:11	06:02:44	674.12213740458	830.687022900763	03:35:33	987.251908396947	0	313.129770992367	32815
47	W	02:42:17	06:02:44	743.282442748092	830.687022900763	03:20:27	918.091603053435	0	174.809160305344	32816
17	M	02:22:15	06:02:45	651.526717557252	830.725190839695	03:40:30	1009.92366412214	0	358.396946564886	32817
56	W	02:31:28	06:02:45	693.740458015267	830.725190839695	03:31:17	967.709923664122	0	273.969465648855	32818
43	W	02:34:10	06:02:47	706.106870229008	830.801526717557	03:28:37	955.496183206107	0	249.389312977099	32819
39	M	02:23:06	06:02:48	655.419847328244	830.839694656489	03:39:42	1006.25954198473	0	350.839694656489	32820
34	M	02:21:26	06:02:49	647.786259541985	830.87786259542	03:41:23	1013.96946564886	0	366.18320610687	32821
53	M	02:20:55	06:02:49	645.419847328244	830.87786259542	03:41:54	1016.3358778626	0	370.916030534351	32822
55	M	02:15:32	06:02:51	620.763358778626	830.954198473282	03:47:19	1041.14503816794	0	420.381679389313	32823
51	M	02:29:52	06:02:51	686.412213740458	830.954198473282	03:32:59	975.496183206107	0	289.083969465649	32824
30	M	02:33:25	06:02:52	702.671755725191	830.992366412214	03:29:27	959.312977099237	0	256.641221374046	32825
